Region,Date,Year,Week,Total Tests,Total RSV,Test Positivity Rate,PM2.5,PM10,SO2,O3,NO2,Max.Temp,Min.Temp,Temp.Range,Avg.Temp,Prcp,RH,WS,AP
Antofagasta,2017/12/3,2017,48,9,0,0,11.08333333,38.49573321,13.15808614,32.095,13.80274051,23.05,8.2,14.85,16.03125,0,44.13802083,11.59895833,884.684375
Antofagasta,2017/12/10,2017,49,4,0,0,11.84635417,38.03407446,17.7631049,34.4225,14.83612411,23.5,8.2,15.3,16.95625,0,44.57552083,11.22135417,884.9611979
Antofagasta,2017/12/17,2017,50,2,0,0,10.90029771,35.03040143,18.80214172,28.616,13.51280374,24.05,9.3,14.75,17.08125,0,43.328125,11.48177083,885.1244792
Antofagasta,2017/12/24,2017,51,1,0,0,10.30357146,39.28297036,20.6219229,31.7275,14.80571593,24.05,10.85,13.2,17.9625,0,47.4453125,11.03385417,884.2109375
Antofagasta,2017/12/31,2017,52,4,0,0,10.08333333,33.18245357,18.73116502,25.725,11.91655543,24.75,10.7,14.05,17.85625,0,46.49479167,11.37760417,885.2424479
Antofagasta,2018/1/7,2018,1,2,0,0,10.35416667,32.00302679,20.31757805,29.7675,12.23973706,24.75,10.85,13.9,17.8,0,49.85677083,11.1328125,885.9184896
Antofagasta,2018/1/14,2018,2,4,0,0,9.677083333,31.76878179,17.09617015,32.095,12.21029039,24.2,10.55,13.65,17.99375,0,48.32914402,11.203125,885.1356091
Antofagasta,2018/1/21,2018,3,1,0,0,9.979166667,33.93634625,11.96963654,30.625,11.76654999,24.2,10.3,13.9,17.48125,0,45.8203125,11.1953125,884.9242188
Antofagasta,2018/1/28,2018,4,1,0,0,10.95572917,37.52588911,12.70060155,31.941875,12.2437397,24.5,10.2,14.3,18.025,0,49.80208333,10.69010417,882.7239583
Antofagasta,2018/2/4,2018,5,1,0,0,11.31770833,40.29950554,16.18859601,34.6675,13.10730137,24.15,12.5,11.65,18.775,0,55.56640625,9.565104167,882.4976563
Antofagasta,2018/2/11,2018,6,3,0,0,10.29166667,37.24236536,14.65388909,34.9125,13.3433396,24.8,13.5,11.3,18.73125,0,63.49479167,9.8359375,884.1856771
Antofagasta,2018/2/18,2018,7,1,0,0,10.67916667,38.76046286,17.01907927,36.8725,15.17238608,25.4,11.75,13.65,18.58125,0,58.89583333,9.7578125,884.7226563
Antofagasta,2018/2/25,2018,8,1,0,0,8.145833333,32.05302446,10.8570257,25.8475,13.52484972,24.35,11.6,12.75,17.90625,0,60.10416667,9.8984375,885.0304688
Antofagasta,2018/3/4,2018,9,3,0,0,10.07142856,37.56014518,12.02361435,28.91,14.36567819,24.2,10.15,14.05,17.20625,0,54.86458333,9.864583333,885.3867188
Antofagasta,2018/3/11,2018,10,6,0,0,12.56979167,43.90027643,13.28876895,30.9925,17.83816697,25.35,10.3,15.05,17.1125,0,52.53645833,10.5078125,883.9286458
Antofagasta,2018/3/18,2018,11,13,0,0,12.59201396,42.11041125,10.45402376,29.155,18.38955758,25.35,11.45,13.9,17.69375,0,50.79166667,10.4609375,884.2447917
Antofagasta,2018/3/25,2018,12,6,1,0.166666667,12.73784729,38.49375714,12.57269274,31.605,19.4582713,22.55,9.3,13.25,16.0125,0,55.96614583,10.35677083,884.5455729
Antofagasta,2018/4/1,2018,13,4,0,0,15.09895833,44.46394446,16.23825925,32.9525,21.13778904,22.75,9.65,13.1,15.91875,0,53.953125,9.875,884.3114583
Antofagasta,2018/4/8,2018,14,6,1,0.166666667,13.18229167,43.92212107,11.84744792,27.78708415,21.34430751,22.65,7.9,14.75,14.7375,0,53.09375,10.03385417,885.3179688
Antofagasta,2018/4/15,2018,15,7,1,0.142857143,12.70833333,40.56904304,15.00128496,23.56083378,23.01027974,22.1,8.6,13.5,15,0,57.78385417,9.760416667,886.2729167
Antofagasta,2018/4/22,2018,16,1,0,0,17.72916667,51.69804679,16.19746413,34.055,29.18439033,22,8.45,13.55,15.21875,0,61.7578125,9.768229167,885.4731771
Antofagasta,2018/4/29,2018,17,3,1,0.333333333,17.8125,53.76154732,19.31054167,25.8475,33.17825058,24.1,9.6,14.5,15.64375,0,54.93489583,9.591145833,886.0023438
Antofagasta,2018/5/6,2018,18,7,3,0.428571429,17.2578125,53.36787482,14.4608849,26.5825,31.24659405,22.8,6.6,16.2,14.39375,0,47.32291667,10.32552083,886.4669271
Antofagasta,2018/5/13,2018,19,8,2,0.25,16.34895833,51.33752018,17.53232409,23.6578125,28.60097228,21.7,6.45,15.25,13.2375,0,49.04427083,9.903645833,887.1234375
Antofagasta,2018/5/20,2018,20,9,2,0.222222222,21.625,55.16443554,16.96356024,19.4775,34.09364373,21.6,5.95,15.65,12.875,0,41.74705616,10.43682065,886.2731205
Antofagasta,2018/5/27,2018,21,6,0,0,25.57291667,71.88593125,24.54636653,21.56,37.96332293,21.15,4.65,16.5,12.15625,0,42.25260417,10.48177083,886.5567708
Antofagasta,2018/6/3,2018,22,10,1,0.1,20.92261917,58.75254089,13.15971635,21.07,31.2412713,19.25,4.25,15,11.7125,0,43.83333333,10.49479167,886.3289063
Antofagasta,2018/6/10,2018,23,8,1,0.125,22.9375,66.47108571,13.40186829,20.825,38.2800571,20.45,4.65,15.8,11.8,0,45.046875,10.20052083,886.525
Antofagasta,2018/6/17,2018,24,8,1,0.125,26.07775313,66.90568946,18.88052729,20.09,35.41204543,18.4,4.7,13.7,10.96875,0,52.09895833,9.255208333,887.6489583
Antofagasta,2018/6/24,2018,25,6,3,0.5,25.40364583,62.25568375,21.46380684,12.3725,35.54928425,20.4,5.95,14.45,12.29375,0,46.72395833,10.2890625,887.4190104
Antofagasta,2018/7/1,2018,26,8,2,0.25,22.10416667,57.48784768,16.05906747,12.60729171,31.35913673,19.2,4.6,14.6,11.3375,0,46.59895833,9.838541667,886.6791667
Antofagasta,2018/7/8,2018,27,6,0,0,17.72916667,44.39349196,9.19637816,18.15041659,23.86700185,20.9,5.6,15.3,12.03125,0,47.98958333,10.1328125,885.8984375
Antofagasta,2018/7/15,2018,28,5,0,0,22.60416667,62.42106054,15.39009279,14.485625,32.22875775,20.9,6.3,14.6,12.75,0,42.15104167,9.875,886.246875
Antofagasta,2018/7/22,2018,29,3,0,0,17.75260417,46.31123446,12.4543597,22.6625,26.84800975,20.7,6.15,14.55,12.2125,0.2,54.58333333,10.81770833,886.8848958
Antofagasta,2018/7/29,2018,30,11,1,0.090909091,20.5859375,63.49621018,15.53255693,23.1525,31.9813615,19.4,3.25,16.15,11.85,0.2,52.26041667,10.07291667,887.7940104
Antofagasta,2018/8/5,2018,31,17,0,0,23.96527771,61.76911786,15.72498799,19.845,33.74690358,18.5,3.8,14.7,10.71875,1.5,44.6953125,9.75,887.0304688
Antofagasta,2018/8/12,2018,32,5,0,0,20.22916667,62.1702725,16.95915479,19.9675,33.04643203,21.6,6,15.6,12.5,0,46.43229167,10.19270833,886.4302083
Antofagasta,2018/8/19,2018,33,5,0,0,16.84375,45.16457643,15.00020855,25.235,27.8612005,21.05,5.2,15.85,12.26875,0,38.28125,11.17682292,887.4429688
Antofagasta,2018/8/26,2018,34,1,0,0,17.45902771,46.676945,18.29112194,24.99,26.53044133,22.1,5.65,16.45,12.75,0,40.52083333,11.40625,886.5216146
Antofagasta,2018/9/2,2018,35,4,0,0,15.05260417,44.02664804,15.14252564,29.155,23.13712699,22.1,5.5,16.6,12.675,0,41.03645833,11.7890625,886.3721354
Antofagasta,2018/9/9,2018,36,3,0,0,17.35416667,50.12244036,21.70108698,31.115,24.38891429,23.9,5.6,18.3,13.25,0,40.0625,12.05989583,885.7932292
Antofagasta,2018/9/16,2018,37,2,0,0,15.12797604,49.35769464,21.71660475,33.4425,22.37315349,20.95,4.95,16,12.90625,0,41.57291667,11.12239583,886.2450521
Antofagasta,2018/9/23,2018,38,5,0,0,15.14583333,31.36804964,13.83394035,29.5225,17.46580419,24.3,4.95,19.35,13.8,0,42.3375,11.62239583,885.3244792
Antofagasta,2018/9/30,2018,39,3,0,0,13.52752979,32.61241,11.13762712,26.0925,19.82832405,23.35,7.45,15.9,14.7625,0,39.86979167,11.2734375,884.9606771
Antofagasta,2018/10/7,2018,40,5,0,0,15.29166667,37.19411,13.24511869,34.1775,19.3700442,23.35,7.95,15.4,15.35625,0,43.55989583,11.14166667,885.2283854
Antofagasta,2018/10/14,2018,41,9,0,0,12.16666667,32.91064304,10.18282806,36.75,17.4169961,22.15,7.15,15,14.75,0.6,49.59348958,11.24479167,887.0625
Antofagasta,2018/10/21,2018,42,6,0,0,9.8125,32.42345339,10.96289318,31.605,15.03972599,22.05,7.15,14.9,14.7375,0.2,43.09114583,11.62760417,886.1901042
Antofagasta,2018/10/28,2018,43,3,0,0,9.789930417,35.73343857,12.33279474,32.585,16.6399404,22.4,7.95,14.45,15.14375,0,42.75,11.13020833,885.7033854
Antofagasta,2018/11/4,2018,44,3,0,0,8.561259854,29.56206179,9.520175854,28.5425,14.13522039,22.95,9.3,13.65,16.00625,0.1,45.66927083,11.22395833,885.6614583
Antofagasta,2018/11/11,2018,45,3,0,0,9.000000021,32.63731054,15.4624075,32.34,15.58041658,23.45,9.35,14.1,16.48125,0,43.6875,11.42447917,884.7200521
Antofagasta,2018/11/18,2018,46,5,0,0,9.768229167,31.53097125,11.86966413,29.7675,15.23703281,23.95,8.5,15.45,16.26875,0,43.23958333,11.85677083,885.0893229
Antofagasta,2018/11/25,2018,47,6,0,0,9.020833333,34.98546,19.38732633,37.485,14.81139682,23.95,9.55,14.4,17.075,0,43.515625,11.08333333,885.1184896
Antofagasta,2018/12/2,2018,48,5,0,0,8.87202375,38.02020161,20.45500548,40.7925,12.96104606,23.1,8.55,14.55,16.4125,0,46.00520833,11.20052083,885.6588542
Antofagasta,2018/12/9,2018,49,1,0,0,8.466145833,34.10166464,9.459294833,35.59500018,12.43713401,25,8.1,16.9,16.2625,0,41.10677083,12.01302083,886.1125
Antofagasta,2018/12/16,2018,50,2,0,0,10.47916667,38.73352518,15.92834469,34.43650053,12.15067594,25.55,10.45,15.1,17.7,0,47.203125,12.05729167,885.8463542
Antofagasta,2018/12/23,2018,51,1,0,0,10.02864583,40.32298589,22.42849969,35.6965,12.29067132,24.15,9.8,14.35,16.925,0,48.34375,10.88541667,885.4710938
Antofagasta,2018/12/30,2018,52,2,0,0,10.22916667,36.13862268,16.85330122,34.9125,11.50412244,24,10.05,13.95,17.33125,0,46.96614583,11.11458333,883.4981771
Antofagasta,2019/1/6,2019,1,1,0,0,10.70833333,41.37546714,17.32843487,36.26,12.23814141,24.85,12.4,12.45,18.95625,0,49.09114583,10.1953125,883.1213542
Antofagasta,2019/1/13,2019,2,4,0,0,7.90625,30.06009304,13.14146649,26.95,10.64824715,24.2,11.25,12.95,17.5625,0,57.984375,10.3203125,886.1520833
Antofagasta,2019/1/20,2019,3,2,0,0,9.476736104,39.24274893,16.78658276,33.565,12.10995209,24.9,11.25,13.65,17.80625,0,52.86979167,11.03385417,885.3619792
Antofagasta,2019/1/27,2019,4,1,0,0,10.57916667,44.35075839,20.55812729,42.7525,14.50888919,25.6,11.9,13.7,19.3,0,50.35416667,10.4921875,884.121875
Antofagasta,2019/2/3,2019,5,3,0,0,9.5078125,42.04154821,21.02437504,43.4875,14.65689348,26,14.95,11.05,19.51875,1.5,65.83854167,9.127604167,884.2257813
Antofagasta,2019/2/10,2019,6,3,0,0,9.260416667,45.88912893,14.2702429,46.1825,14.42946601,25.55,14.15,11.4,19.425,8.1,67.3375,9.083333333,883.3474479
Antofagasta,2019/2/17,2019,7,3,0,0,9.690972208,44.31480768,12.91491771,39.445,13.54193269,25.5,12.3,13.2,18.7875,0,56.9609375,10.734375,884.3851563
Antofagasta,2019/2/24,2019,8,3,0,0,8.854166667,36.73730732,10.41540816,34.79,11.59271662,25.7,12.3,13.4,18.5875,0,55.44791667,10.41015625,884.7817708
Antofagasta,2019/3/3,2019,9,1,0,0,10.63020833,46.51793929,18.87627912,36.995,15.94350168,24.85,12.1,12.75,18.35625,0,58.8203125,9.846354167,884.9171875
Antofagasta,2019/3/10,2019,10,1,0,0,10.47916667,43.79349018,14.82140829,32.34,15.64134338,25.35,11.1,14.25,18.2625,0,54.07291667,10.63541667,884.4682292
Antofagasta,2019/3/17,2019,11,3,0,0,11.14583333,46.92377911,15.4543022,34.055,16.60404485,24.65,10.15,14.5,17.0875,0,50.90625,10.15104167,884.2138021
Antofagasta,2019/3/24,2019,12,7,1,0.142857143,12.19166667,61.06581429,20.8200432,37.73,21.77530763,24.1,9.45,14.65,16.3,0,48.7109375,10.10677083,885.3216146
Antofagasta,2019/3/31,2019,13,3,0,0,13.54717271,55.94474036,12.17401774,38.0975,27.91675051,24.45,9.65,14.8,16.95,0,50.0234375,10.046875,885.3703125
Antofagasta,2019/4/7,2019,14,4,0,0,13.96800596,49.99832304,17.93726858,37.025625,28.22885636,22.7,9.1,13.6,15.78125,0,57.94270833,9.947916667,886.0830729
Antofagasta,2019/4/14,2019,15,9,2,0.222222222,15.93452396,57.29225804,12.76699636,36.995,26.18939758,22.55,7.55,15,15.05625,0,49.140625,10.3515625,885.8677083
Antofagasta,2019/4/21,2019,16,5,0,0,17.22916667,61.58839232,14.13623702,30.5025,25.95818202,23.95,8.3,15.65,15.43125,0,41.21875,10.69791667,885.7351563
Antofagasta,2019/4/28,2019,17,7,1,0.142857143,15.9375,56.54640375,14.18532878,27.93,26.31258116,23.45,7.85,15.6,14.61875,0,51.24479167,10.5703125,885.9809896
Antofagasta,2019/5/5,2019,18,8,2,0.25,14.8359375,64.90693857,19.42008804,22.9075,25.41990546,23.45,6.7,16.75,14.95,0,44.421875,10.23958333,884.7411458
Antofagasta,2019/5/12,2019,19,5,0,0,15.72916667,57.17650589,13.608954,22.3409375,25.04089981,22.5,5.05,17.45,13.63125,0,48.6171875,10.390625,885.6789063
Antofagasta,2019/5/19,2019,20,10,2,0.2,16.66666667,66.58424393,17.3779202,25.1125,33.22761468,20.7,5.05,15.65,12.74375,0,46.125,10.30729167,886.6341146
Antofagasta,2019/5/26,2019,21,6,0,0,17.29166667,70.96023464,16.86346093,20.335,30.4422008,20.5,3.7,16.8,11.45,0,45.85416667,10.28645833,886.2742188
Antofagasta,2019/6/2,2019,22,9,0,0,16.63541667,56.73095661,10.60834168,18.9875,25.99245194,20.7,4.75,15.95,12.075,0,50.02083333,9.596354167,886.9453125
Antofagasta,2019/6/9,2019,23,9,0,0,22.16666667,68.49208857,12.3309469,15.8025,30.65829505,22.8,6.1,16.7,12.9375,0,40.04427083,11.01822917,886.6601563
Antofagasta,2019/6/16,2019,24,6,1,0.166666667,17.3125,53.05018196,12.2499053,17.7625,26.58917253,21.35,5.35,16,12.48125,0,44.13802083,10.66666667,887.1661458
Antofagasta,2019/6/23,2019,25,8,1,0.125,23.05654771,75.67377268,13.84459639,13.72,32.97267493,23.5,5.1,18.4,13.0125,0,43.1015625,11.59895833,886.2690104
Antofagasta,2019/6/30,2019,26,12,1,0.083333333,19.1875,65.9670575,12.09201878,16.7825,29.35437875,23.5,5.5,18,12.2,0,46.99739583,10.12760417,885.9059896
Antofagasta,2019/7/7,2019,27,10,1,0.1,21.55059521,67.54331982,12.91992683,14.455,49.60550258,20.45,4.75,15.7,11.83125,0,46.98958333,9.90625,886.4950521
Antofagasta,2019/7/14,2019,28,12,1,0.083333333,23.29166667,75.63640393,11.7220074,13.1075,51.55143418,20.95,4.35,16.6,12.425,0,44.55989583,10.6171875,887.2210938
Antofagasta,2019/7/21,2019,29,9,0,0,24.91666667,67.06221232,15.74495575,16.384375,52.36316648,20.65,4.35,16.3,12.06875,0,41.29166667,10.3671875,886.3375
Antofagasta,2019/7/28,2019,30,8,1,0.125,17.625,62.56739,12.78529714,18.35458329,31.41686565,19.6,0.2,19.4,10.25625,0.2,43.515625,10.46614583,887.3203125
Antofagasta,2019/8/4,2019,31,3,1,0.333333333,20.5546875,61.50548964,16.57499713,20.2125,27.81123833,23.2,3.25,19.95,11.7875,0,39.11458333,12.25,886.6635417
Antofagasta,2019/8/11,2019,32,5,0,0,18.33333333,60.04490554,10.58664628,23.38729171,25.2872213,21.6,2.55,19.05,10.55625,0,40.4375,12.1328125,887.8518229
Antofagasta,2019/8/18,2019,33,11,0,0,17.89583333,59.38880089,10.89007872,20.335,24.45888507,23.15,3.9,19.25,12.6375,0,41.484375,11.29947917,886.828125
Antofagasta,2019/8/25,2019,34,7,0,0,17.7578125,60.72095929,10.81848541,17.395,28.8197225,22.55,6.15,16.4,13.24375,0,40.64322917,10.95833333,886.9317708
Antofagasta,2019/9/1,2019,35,13,0,0,15.1875,50.62115679,13.51675677,22.1725,22.6161885,24.8,6.2,18.6,14.03125,0,41.2421875,11.8125,885.7070313
Antofagasta,2019/9/8,2019,36,11,0,0,12.33333333,47.37909786,16.57138038,27.8075,20.67597704,20.35,5.45,14.9,13.19375,0.3,44.5234375,10.13020833,886.2070313
Antofagasta,2019/9/15,2019,37,5,0,0,10.25,35.67668482,7.913097329,31.7275,15.76615776,21.2,5.1,16.1,12.9875,0.1,50.29947917,11.27083333,886.8734375
Antofagasta,2019/9/22,2019,38,1,0,0,11.16666667,33.61203911,15.36561069,32.2175,13.13814195,21.7,5.65,16.05,13.45,0,44.86197917,11.80729167,887.2351563
Antofagasta,2019/9/29,2019,39,5,0,0,11.84821429,41.92534071,11.50275254,36.3825,16.67880575,21.45,7.05,14.4,14.53125,0,44.34635417,10.79947917,887.078125
Antofagasta,2019/10/6,2019,40,7,0,0,9.604166667,34.58263464,8.280987333,34.1775,14.16926425,20.6,6.3,14.3,13.1875,0,54.09895833,11.87760417,887.0492188
Antofagasta,2019/10/13,2019,41,8,0,0,13.59375,50.34077786,14.51228488,30.2575,18.43355146,23.45,6.3,17.15,14.5125,0,41.84895833,11.22916667,884.6330729
Antofagasta,2019/10/20,2019,42,5,0,0,10.95833333,39.34952893,8.699098476,33.4425,13.56763817,22.8,7.85,14.95,15.16875,0,46.70052083,12.32291667,886.7645833
Antofagasta,2019/10/27,2019,43,3,0,0,12.625,37.66062411,10.29738395,36.6275,11.16168984,23.15,7.5,15.65,14.91875,0,44.1953125,11.81770833,886.1859375
Antofagasta,2019/11/3,2019,44,3,0,0,9.083333333,34.51833929,8.486408105,32.585,11.68437132,23.1,8.7,14.4,15.925,0,46.32291667,11.48177083,885.1278646
Antofagasta,2019/11/10,2019,45,1,0,0,9.814236104,42.17575339,18.52852931,38.465,13.45441,23.85,9.8,14.05,16.6375,0,46.01302083,10.91666667,884.1296875
Antofagasta,2019/11/17,2019,46,4,0,0,9.9453125,39.76383857,15.67422966,38.0975,10.73013701,23.85,10.25,13.6,16.9875,0,46.05729167,10.78645833,885.315625
Antofagasta,2019/11/24,2019,47,4,0,0,10.58333333,41.27092857,14.64390844,35.8925,12.16777172,24.4,10.35,14.05,17.7375,0,48.609375,10.91927083,885.1109375
Antofagasta,2019/12/1,2019,48,4,0,0,11.52864583,41.150745,13.2337641,37.3625,11.13503226,24.2,9.65,14.55,17.16875,0,48.86979167,11.734375,884.6453125
Antofagasta,2019/12/8,2019,49,5,0,0,11.29179067,38.72706143,17.94050076,39.5675,10.65319343,24.2,9.35,14.85,16.825,0,44.21614583,11.109375,885.865625
Antofagasta,2019/12/15,2019,50,8,0,0,9.120659729,35.57904946,14.50480306,37.1175,10.88367015,23.7,10.2,13.5,16.90625,0,48.94010417,11.27864583,885.4119792
Antofagasta,2019/12/22,2019,51,5,0,0,10.25,44.03543304,19.71207623,36.75,10.85327784,24.85,10.5,14.35,17.68125,0,49.15104167,11.13020833,883.9955729
Antofagasta,2019/12/29,2019,52,1,0,0,10.10416667,42.17439554,17.42587185,37.485,10.43730904,24.85,11.4,13.45,18.7,0,47.859375,11,883.7252604
Arica,2015/1/4,2015,1,2,0,0,22.7103,58.9772875,19.92194945,46.52305,3.4882695,24.4,18.7,5.7,21.425,0,65.03125,6.895833333,1007.696875
Arica,2015/1/11,2015,2,3,0,0,18.3537125,49.5718375,23.6240684,48.9099625,3.783876,25,19.7,5.3,21.6875,0,64.3125,6.40625,1007.638542
Arica,2015/1/18,2015,3,1,0,0,17.23525,45.3025,23.03750935,48.9916455,3.2726758,24.7,17.5,7.2,21.4125,0,64.03645833,6.588541667,1009.363542
Arica,2015/1/25,2015,4,1,0,0,13.8249,30.07255,24.0238018,40.411476,2.8843665,25.1,17.1,8,21.55,0,62.93229167,6.515625,1009.867708
Arica,2015/2/1,2015,5,1,0,0,17.418625,44.6603875,35.2670078,42.546308,2.87136348,26.5,18.9,7.6,22.3625,0,62.015625,5.744791667,1007.551563
Arica,2015/2/8,2015,6,3,0,0,20.7886,42.552375,33.18590905,43.543409,2.9978668,27.5,20.3,7.2,23.1,0,67.23958333,5.380208333,1007.527083
Arica,2015/2/15,2015,7,3,0,0,19.70385,48.6716,31.26872733,43.588832,2.9978668,27.7,20.7,7,23.8625,0,67.73958333,5.25,1008.483854
Arica,2015/2/22,2015,8,2,0,0,34.3646375,62.31205,18.00941495,45.551282,6.728363725,28,21,7,24.025,0,63.703125,5.9375,1008.097917
Arica,2015/3/1,2015,9,4,0,0,23.4037125,36.1496125,11.51869573,36.934387,9.9809482,27.3,20.2,7.1,23.15,0,62.5625,6.40625,1008.167188
Arica,2015/3/8,2015,10,5,0,0,24.210825,44.990075,16.56970203,38.632335,9.9809482,26.8,19.2,7.6,22.5125,0,63.02604167,6.020833333,1007.494792
Arica,2015/3/15,2015,11,4,0,0,36.1964625,59.5267375,28.8836398,16.8204554,9.4027495,27.8,19.6,8.2,23.175,0,64.0625,5.109375,1005.189063
Arica,2015/3/22,2015,12,2,0,0,38.388175,43.0230375,14.13813243,21.9187633,8.15335085,28.4,21.1,7.3,23.9375,1.8,66.36458333,5.666666667,1008.211979
Arica,2015/3/29,2015,13,2,0,0,42.7680125,34.3997875,9.233492425,20.53973425,9.1910803,29.3,17.7,11.6,24.1125,0,69.625,5.760416667,1009.626042
Arica,2015/4/5,2015,14,3,0,0,25.5350375,41.2677125,12.2566482,32.80256,8.0316608,28.7,17.7,11,22.2,0,63.88020833,5.458333333,1009.166146
Arica,2015/4/12,2015,15,4,0,0,31.46415,41.4838375,14.78441765,34.1725265,8.3754282,25.5,17.5,8,21.7875,0,64.34375,4.8125,1007.079167
Arica,2015/4/19,2015,16,2,1,0.5,28.5852,42.304175,13.74588895,32.0724845,14.41787275,26,17.5,8.5,22.225,0,67,5.302083333,1009.223438
Arica,2015/4/26,2015,17,2,0,0,26.6924625,34.64095,11.1960329,27.5490936,10.6633835,25.7,18.9,6.8,21.6125,0,66.86458333,5.041666667,1008.877083
Arica,2015/5/3,2015,18,7,0,0,42.876975,76.881725,12.03258253,29.6933875,10.3000124,24.2,15.9,8.3,20.425,0,66.18229167,4.848958333,1008.296875
Arica,2015/5/10,2015,19,7,0,0,33.6071,57.8197125,11.98709933,20.34618425,16.254057,23.6,17.1,6.5,20.7125,0,69.21875,4.786458333,1008.794271
Arica,2015/5/17,2015,20,9,1,0.111111111,29.9197875,63.746075,10.10427563,20.33108735,13.7724147,23.4,17,6.4,20.775,0,69.66145833,4.921875,1008.821875
Arica,2015/5/24,2015,21,9,3,0.333333333,24.994025,42.45627625,12.49029653,18.1146777,13.71967835,23.3,15.4,7.9,19.875,0,67.67708333,4.927083333,1011.272917
Arica,2015/5/31,2015,22,9,2,0.222222222,21.7542,64.2463875,8.728100975,12.80650525,11.9013259,23.3,14.6,8.7,19.1875,0,71.05208333,5.192708333,1011.011458
Arica,2015/6/7,2015,23,12,4,0.333333333,25.8631875,66.772925,17.50629963,6.28264035,12.2264249,21.5,14.6,6.9,18.725,0,67.10416667,4.802083333,1010.636458
Arica,2015/6/14,2015,24,10,2,0.2,32.615475,38.2725,12.35646365,11.27849905,17.4042927,22.3,13.2,9.1,18.4375,0,69.47395833,5.057291667,1011.297917
Arica,2015/6/21,2015,25,15,5,0.333333333,21.9210375,72.64008875,10.89762473,6.86552475,15.1373605,20.7,17.2,3.5,18.5,0,69.80208333,4.302083333,1009.263021
Arica,2015/6/28,2015,26,8,1,0.125,21.0806125,69.2061475,10.67831763,6.80607305,23.0758861,20.3,15,5.3,18.0625,0,70.69270833,4.533482143,1009.594048
Arica,2015/7/5,2015,27,6,3,0.5,23.34636875,62.8123375,13.1000393,7.74762275,18.6948751,20.4,16.1,4.3,17.875,0,71.359375,4.734375,1009.939583
Arica,2015/7/12,2015,28,7,3,0.428571429,20.95445,35.08054625,13.54534105,4.99250465,19.1299353,20.5,13.6,6.9,17.1375,0,70.72395833,5.385416667,1011.803125
Arica,2015/7/19,2015,29,10,2,0.2,19.0621,15.6485875,11.1098218,9.7899256,15.98299625,20.2,12.1,8.1,17.0375,0,68.41666667,5.338541667,1013.346875
Arica,2015/7/26,2015,30,7,2,0.285714286,20.8430375,28.53242,9.581585625,5.82694035,13.9335307,20.6,10.5,10.1,16.575,0,73.41666667,4.75,1012.110417
